ref_area,indicator,source,classif1,time,obs_value,note_source
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2009,-0.06,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2009,1.31,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2009,10.74,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2010,2.18,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2010,-0.28,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2010,2.15,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2010,2.42,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2010,8.65,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2010,1.8,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2010,-1.92,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2010,8.06,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2010,-1.02,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2010,-1.73,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2010,4.25,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2011,11.8,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2011,10.67,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2011,6.65,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2011,10.8,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2011,12.36,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2011,23.22,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2011,2.45,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2011,18.87,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2011,1.22,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2011,14.74,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2011,12.98,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2012,6.44,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2012,4.73,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2012,6,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2012,12.15,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2012,11.81,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2012,-2.1,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2012,4.05,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2012,8.07,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2012,-0.19,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2012,10.4,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2012,17.25,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2013,7.39,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2013,7.57,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2013,13.62,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2013,9.25,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2013,8.8,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2013,5.84,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2013,10.62,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2013,0.29,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2013,-5.06,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2013,3.97,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2013,3.04,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2013,3.21,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2013,6.26,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2014,4.67,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2014,7.74,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2014,5.31,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2014,6.83,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2014,-7.79,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2014,9.24,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2014,9.23,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2014,17.45,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2014,-2.08,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2014,3.3,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2014,6.3,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2014,2.96,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2014,8.73,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2015,-0.66,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2015,-0.84,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2015,11.15,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2015,3.95,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2015,-4.25,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2015,4.02,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2015,6.07,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2015,-7.71,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2015,-3.12,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2015,3.44,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2015,-1.57,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2015,0.64,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2015,7.45,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2016,4.38,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2016,5.67,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2016,11.35,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2016,7.33,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2016,2.07,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2016,5.3,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2016,3.29,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2016,-1.55,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2016,-0.58,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2016,2.67,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2016,9.01,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2016,1.33,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2016,7.22,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2017,4.98,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2017,6.94,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2017,7.5,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2017,2.74,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2017,4.44,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2017,2.58,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2017,1.91,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2017,4.94,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2017,-2.7,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2017,-3.75,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2017,7.99,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2017,0.55,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2017,4.51,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2018,0.63,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2018,-1.1,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2018,4.12,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2018,3.5,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2018,1.47,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2018,2.78,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2018,0.72,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2018,6.57,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2018,-0.51,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2018,-1.01,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2018,5.77,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2018,2.28,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2018,3.03,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01T12,2019,2.3,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP01,2019,3.77,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP02,2019,2,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP03,2019,5.55,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP04,2019,-2.49,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP05,2019,2.84,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP06,2019,4.53,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP07,2019,0.15,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP08,2019,-4.37,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP09,2019,2.08,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP10,2019,2.07,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP11,2019,3.13,R1:3139
AFG,CPI_NCYR_COI_RT,GA:2272,COI_COICOP_CP12,2019,3.82,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2003,98.22,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2003,108.85,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2003,104.33,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2003,94.2,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2003,86.76,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2003,88.67,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2003,60.62,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2003,94.83,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2003,100.27,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2003,90.85,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2003,93.54,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2003,85.49,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2003,80.93,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2004,43.54,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2004,49.44,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2004,41.19,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2004,43.49,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2004,37.19,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2004,35.82,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2004,17.26,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2004,60.01,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2004,15.98,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2004,26.34,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2004,16.45,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2004,38.89,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2004,34.31,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2005,22.95,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2005,23.27,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2005,7.58,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2005,31.22,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2005,26.85,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2005,13.65,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2005,8.72,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2005,47.62,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2005,-0.58,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2005,22,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2005,23.37,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2005,13.33,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2005,11.17,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2006,13.31,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2006,17.14,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2006,8.35,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2006,30.48,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2006,6.73,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2006,9.2,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2006,3.85,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2006,2.51,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2006,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2006,35.71,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2006,2.03,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2006,6.88,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2006,3.72,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2007,12.25,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2007,14.19,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2007,4.8,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2007,22.74,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2007,6.32,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2007,6.49,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2007,6.77,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2007,16.53,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2007,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2007,14.27,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2007,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2007,8.48,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2007,4.31,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2008,12.48,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2008,18.57,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2008,4.13,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2008,12.89,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2008,0.21,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2008,6.48,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2008,6.74,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2008,11.59,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2008,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2008,0.86,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2008,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2008,9.11,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2008,6.64,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2009,13.73,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2009,18.13,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2009,8.86,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2009,9.49,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2009,6.31,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2009,5.3,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2009,3.68,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2009,15.55,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2009,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2009,3.17,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2009,0.54,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2009,17.53,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2009,7.45,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2010,14.47,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2010,17.41,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2010,11.46,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2010,9.73,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2010,6.06,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2010,6.52,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2010,6.15,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2010,19.31,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2010,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2010,6.19,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2010,3.28,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2010,21.85,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2010,12.53,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2011,13.48,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2011,14.91,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2011,10.72,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2011,10.92,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2011,7.32,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2011,9.25,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2011,8.95,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2011,19.04,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2011,0.15,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2011,6.72,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2011,5.53,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2011,26.55,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2011,13.29,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2012,10.28,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2012,12.74,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2012,10.67,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2012,12.04,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2012,5.38,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2012,12.1,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2012,10.23,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2012,4.64,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2012,0.12,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2012,7.34,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2012,2.82,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2012,12.45,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2012,13.71,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2013,8.78,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2013,10.33,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2013,7.9,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2013,9.49,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2013,8.2,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2013,9.58,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2013,7.66,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2013,5.08,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP08,2013,0,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP09,2013,6.83,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP10,2013,1.05,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP11,2013,9.54,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP12,2013,9.49,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01T12,2014,7.28,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP01,2014,7.02,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP02,2014,9.02,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP03,2014,11.62,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP04,2014,3.44,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP05,2014,13.01,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP06,2014,5.91,R1:3139
AGO,CPI_NCYR_COI_RT,GA:2319,COI_COICOP_CP07,2014,3.58,R1:3139
